Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
449a8a21-c29b-08b6-2043-15e903ca96d1,1953-03-13,2020-07-19,999-71-8032,S99938600,X39502294X,Mrs.,Flo729,,Kerluke267,,Emard19,D,white,nonhispanic,F,Springfield  Massachusetts  US,339 Crona Common,Tyngsborough,Massachusetts,Middlesex County,,00000,42.69319547487439,-71.44025032141492,20383.98,1121386.02,7577
fc4a1a62-ba27-51ed-7efc-0082d3337df8,2016-01-14,,999-96-8938,,,,Tashia814,Georgia502,Boyle917,,,,white,nonhispanic,F,Brewster  Massachusetts  US,430 Beer Divide,Sudbury,Massachusetts,Middlesex County,,00000,42.356869133689756,-71.42237327638071,32288.89,7893.06,567227
746511b0-1fb6-c8bd-da65-dd97c26a8fae,1942-03-29,,999-26-7109,S99917502,X2498382X,Mrs.,Cheri871,Racquel201,Kessler503,,Sauer652,M,white,nonhispanic,F,Shrewsbury  Massachusetts  US,1054 Bechtelar Way,Dennis,Massachusetts,Barnstable County,25001,02638,41.71435327414193,-70.15953967259627,521258.70,112704.33,65820
289d9a59-53a2-19f3-dd2e-e570f6d14042,1973-10-10,,999-71-4226,S99958457,X59816492X,Mrs.,Victor265,Jenniffer979,Ernser583,,Stracke611,D,white,nonhispanic,F,Newton  Massachusetts  US,382 Mosciski Center Suite 15,Weymouth,Massachusetts,Norfolk County,25021,02189,42.204315046152225,-70.9637500252173,241633.64,1019226.44,25736
56fb59d9-c925-1761-86a2-c00e4b7b8603,1993-02-14,,999-48-8340,S99990066,X23551117X,Mrs.,Luz785,Kendal125,Kihn564,,Wisoky380,M,white,nonhispanic,F,Springfield  Massachusetts  US,443 Hermann Fort,Fall River,Massachusetts,Bristol County,25005,02720,41.707676290716286,-71.14915295766671,185125.09,554685.90,61565
f2e46f22-1947-9f88-e9be-c0c04260d6d7,2003-12-12,,999-92-5040,S99950624,X50015170X,Ms.,Christina143,,Predovic534,,,,white,nonhispanic,F,Northborough  Massachusetts  US,353 Davis Trace Apt 11,Belchertown,Massachusetts,Hampshire County,25015,01007,42.27648156586817,-72.39027566778864,93969.21,146548.64,172674
84417c0d-0db8-dc7c-4a7d-f80a70b0d7e7,1962-02-11,,999-87-7972,S99988669,X65495927X,Mr.,Rupert654,Kenton313,Oberbrunner298,,,S,white,nonhispanic,M,Sandwich  Massachusetts  US,799 Harber Street Suite 14,Lawrence,Massachusetts,Essex County,25009,01840,42.69603946800122,-71.11872747401475,13293.25,237451.68,15535
a4c84a04-6ea9-c00c-d627-b44ee9fc1385,2015-08-30,,999-44-6152,,,,Stanford577,Trent525,Stiedemann542,,,,white,nonhispanic,M,Hingham  Massachusetts  US,1065 Mohr Brook,Fairhaven,Massachusetts,Bristol County,,00000,41.66263460980537,-70.85089798987183,20848.17,9560.45,30805
8232315a-abdc-7e54-ce2b-ebc86ef63856,1993-11-02,,999-73-9462,S99969841,X27397725X,Mrs.,Marica887,Clementine778,Mosciski958,,Bogisich202,M,white,hispanic,F,Berkley  Massachusetts  US,272 Zboncak Junction,Boston,Massachusetts,Suffolk County,25025,02119,42.335475210809264,-71.08901729211749,428536.36,72285.56,88468
3f63dcce-8427-5a25-89a4-99f68322639c,1963-03-01,,999-32-7049,S99996846,X64856169X,Mr.,Harris789,Brett333,Larson43,,,S,white,nonhispanic,M,Tisbury  Massachusetts  US,1038 Kuphal Passage Apt 8,Newton,Massachusetts,Middlesex County,25017,02459,42.388183933379075,-71.23131883090574,82440.38,95703.66,106292
7b809a81-60d4-8863-350a-1edca5b8ef2b,1952-06-24,,999-17-8362,S99955503,X6217556X,Mr.,Travis723,Omar359,Lowe577,,,D,black,nonhispanic,M,Shutesbury  Massachusetts  US,548 Hilpert Heights Suite 77,Dartmouth,Massachusetts,Bristol County,,00000,41.54768446613808,-70.93339973391278,15510.55,311481.25,13977
0ad0c28a-07c7-63c1-62a2-a1683a5e5573,1922-06-24,1996-12-13,999-22-7633,S99936857,X84140177X,Mr.,Ryan260,Casey401,Leannon79,,,D,white,hispanic,M,Natick  Massachusetts  US,952 O'Reilly Trailer Unit 39,Northborough,Massachusetts,Worcester County,25027,01532,42.34624559198042,-71.60822980172031,115232.55,167944.84,25198
f1d90bf7-8364-8c43-dd25-f86c894b9154,1999-02-21,,999-56-3986,S99986825,X48249476X,Mr.,Óscar156,Hugo693,Araña824,,,,white,hispanic,M,San Juan  Puerto Rico  PR,637 Ondricka Station,Agawam,Massachusetts,Hampden County,25013,01001,42.06014596456452,-72.68291766152676,50705.43,16175.61,110073
48cfee32-4afc-3239-160b-2b213f115fff,1955-06-01,,999-39-7215,S99932256,X39079508X,Mr.,Harold594,Kip442,Legros616,,,M,white,nonhispanic,M,Methuen  Massachusetts  US,685 Wolf Extension Unit 10,Barnstable,Massachusetts,Barnstable County,25001,02648,41.63070532689915,-70.26662851208322,131383.56,634078.43,42750
21cb4452-b958-9992-9c6b-b727ffacd336,2017-01-20,,999-37-8961,,,,Dahlia209,Taren286,Roberts511,,,,white,nonhispanic,F,Swampscott  Massachusetts  US,419 Breitenberg Road,Southbridge,Massachusetts,Worcester County,25027,01550,42.045880997742515,-72.03967862221482,1500.00,27647.11,20589
e9cefaa0-33c4-ddf2-e2b1-c4b328fe71cf,1969-05-07,,999-72-4819,S99933990,X57179695X,Mr.,Colin861,Francesco636,Lemke654,,,M,white,nonhispanic,M,Vineyard Haven  Massachusetts  US,761 Zboncak Gardens,Lexington,Massachusetts,Middlesex County,25017,02421,42.48075746653314,-71.28519670707372,108851.02,399196.45,425888
445be4e4-bd8a-1b1f-03d9-46199e279f75,2002-02-25,,999-92-7233,S99971916,X24500115X,Ms.,Mitchell808,Zofia65,Doyle959,,,,white,nonhispanic,F,Hopedale  Massachusetts  US,554 Bauch Frontage road Suite 85,Lowell,Massachusetts,Middlesex County,25017,01854,42.623488175388886,-71.30308926992326,112735.06,130176.70,95728
b1d83b24-437d-9139-3ea3-f8e8ab615e0e,1985-12-31,,999-88-6602,S99923799,X19880388X,Mr.,Prince887,Gino587,Kiehn525,,,M,white,nonhispanic,M,Lowell  Massachusetts  US,315 Franecki Manor Unit 0,Cohasset,Massachusetts,Norfolk County,,00000,42.27782454017915,-70.77220655469681,116432.46,18241.01,123952
acef2454-0418-e396-f055-cdffb904ee5b,2015-10-16,,999-64-2826,,,,Rayford811,Trent525,Sawayn19,,,,white,nonhispanic,M,Westfield  Massachusetts  US,190 Bayer Park,Salem,Massachusetts,Essex County,25009,01970,42.47625202061326,-70.88355152755071,2095.86,46678.98,24123
557e2cbb-b9ca-680c-4b1d-839654c0f92a,2025-08-17,,999-27-6333,,,,Garfield38,Hilton264,Moen819,,,,white,nonhispanic,M,Sagamore  Massachusetts  US,465 Bosco Center,Milford,Massachusetts,Worcester County,25027,01757,42.2084126343804,-71.52991985294442,2469.48,0.00,50122
9701b6ed-4f71-6f2f-da16-fbd93457deff,1981-10-29,,999-49-6242,S99990043,X199153X,Mrs.,Rosalyn434,Cathleen724,Schmitt836,,Dietrich576,M,white,nonhispanic,F,Beverly  Massachusetts  US,359 Hahn Port Suite 19,Westford,Massachusetts,Middlesex County,,00000,42.62263470064016,-71.46542134982317,198340.32,454710.02,685642
10fd7415-d729-ef2e-83c1-55af80c62ec8,2007-05-19,,999-47-2695,S99919852,,Ms.,Yvone889,Felicitas300,Kihn564,,,,white,nonhispanic,F,Southbridge  Massachusetts  US,568 Cole Track Unit 62,Worcester,Massachusetts,Worcester County,25027,01605,42.235074632756486,-71.77780039560285,4412.82,213562.82,13818
ee2e72a3-75d2-b6df-7dcd-40fbd7998950,1953-03-13,,999-46-8150,S99970069,X78577123X,Ms.,Lilliana632,Bee658,Hettinger594,,,S,white,nonhispanic,F,Groton  Massachusetts  US,578 Kirlin Ramp,Tyngsborough,Massachusetts,Middlesex County,,00000,42.64320462988823,-71.39300057948977,19367.60,1145387.42,7577
bedafc44-6234-6ae9-f4f4-e066b9603e60,1971-01-16,,999-67-4935,S99956198,X61697831X,Mrs.,Flor713,Charlyn749,Lind531,,Predovic534,M,white,nonhispanic,F,Fitchburg  Massachusetts  US,415 Rohan Gate,Shirley,Massachusetts,Middlesex County,25017,01464,42.531675016295,-71.62219946299493,303816.04,108290.91,91575
ceeea1a1-bb5c-04bb-b8e8-4bef689f27dc,2024-03-07,,999-77-3783,,,,Renda520,Lenna704,Jones311,,,,white,nonhispanic,F,Lexington  Massachusetts  US,492 Frami Lodge Unit 85,Lincoln,Massachusetts,Middlesex County,,00000,42.44080526434659,-71.33574472288686,450.00,6729.29,32895
8992a603-0298-24e8-7298-e8c179623f60,1972-03-24,,999-48-5432,S99927501,X39859842X,Mrs.,Luann880,Delmy607,Breitenberg711,,Sporer811,M,white,nonhispanic,F,Barnstable  Massachusetts  US,1039 Waters Knoll Apt 66,Hanson,Massachusetts,Plymouth County,25023,02341,42.079795077514255,-70.86178226669506,370111.00,440185.54,77451
7b04ab97-56cf-7cc3-8496-81768c206c70,2008-06-15,,999-50-6072,S99937990,,,Antonia30,Margarito178,Upton904,,,,white,nonhispanic,M,Tyngsborough  Massachusetts  US,162 Treutel Parade Apt 69,West Boylston,Massachusetts,Worcester County,,00000,42.40697048248652,-71.81519142695537,25536.15,22605.80,90333
96b6d552-da61-e5e6-8dbc-2168f17d2a29,1954-12-30,,999-60-8587,S99958925,X61572829X,Mr.,Guadalupe206,Tony646,Schroeder447,,,M,other,nonhispanic,M,Methuen  Massachusetts  US,101 Legros Overpass Suite 2,Leominster,Massachusetts,Worcester County,25027,01453,42.571731686425046,-71.82962510571689,135162.85,152466.49,132156
d70173c0-1519-0d55-0d3f-19c5eac31752,1979-01-23,2010-12-30,999-25-2689,S99945773,X7733214X,Mr.,Lawerence6,Kenton313,Boyer713,,,M,black,nonhispanic,M,Burlington  Massachusetts  US,432 Breitenberg Park,Worcester,Massachusetts,Worcester County,25027,01604,42.294682819067866,-71.77059097738835,69777.32,77859.63,63224
c958c27a-fa27-59fe-cba1-b96c141930b1,2015-04-06,,999-48-9454,,,,Morgan564,Pierre431,Dibbert990,,,,white,nonhispanic,M,Northborough  Massachusetts  US,711 Weimann Mission,Wakefield,Massachusetts,Middlesex County,25017,01880,42.467657208995945,-71.0919581573999,30627.69,8019.51,120591
86fac348-75d9-8525-a2bc-0c34fb0e2785,2006-09-19,,999-44-3801,S99989650,,Ms.,Della552,Drusilla108,Ondricka197,,,,white,nonhispanic,F,Brookline  Massachusetts  US,829 Legros Road Suite 98,New Marlborough,Massachusetts,Berkshire County,,00000,42.0601745740833,-73.28894578553681,60650.05,2405.98,43714
b9ad3cfb-93b7-3715-5c18-1eb17f5f04e7,1961-06-11,,999-64-5985,S99930466,X87695257X,Mr.,Damian46,,Tromp100,,,S,white,nonhispanic,M,Worcester  Massachusetts  US,856 Weber Lane,Franklin,Massachusetts,Norfolk County,25021,02038,42.065491372107246,-71.36190452410762,82834.50,104348.81,612392
4a4e1120-ea05-5be7-9558-b056069c3ad0,2010-10-13,,999-87-5181,,,,Trang668,,Bednar518,,,,white,hispanic,F,Gardner  Massachusetts  US,949 Hartmann Park Unit 32,Boston,Massachusetts,Suffolk County,25025,02126,42.26890923309317,-71.03652220283647,61082.64,15058.01,152677
d225bff0-6b19-b94c-c371-edb5e246c25c,2015-10-10,,999-66-1032,,,,Huey641,,Ward668,,,,black,hispanic,M,Lowell  Massachusetts  US,855 Schowalter Park,Springfield,Massachusetts,Hampden County,25013,01108,42.15724220725148,-72.4985423537849,2595.86,53524.91,6111
d03fa130-7dc0-1463-61b6-2224a9f84d38,1942-06-01,2026-03-10,999-58-9378,S99911267,X88618587X,Mr.,Jamison785,Rob341,Kshlerin58,,,M,asian,nonhispanic,M,Ashland  Massachusetts  US,108 Tremblay Well,Boston,Massachusetts,Suffolk County,25025,02210,42.276250773230466,-71.06467415542973,154978.63,264128.19,843634
a1e4d5b0-1512-073b-c684-02aa89cec791,1961-05-10,,999-54-4281,S99975713,X28799011X,Mr.,Royal919,Henry768,Rowe323,,,M,white,nonhispanic,M,Needham  Massachusetts  US,689 Dietrich Walk Unit 73,Brockton,Massachusetts,Plymouth County,25023,02301,42.08717596643885,-70.9792945681929,312195.79,213722.29,68224
e02012dc-2cef-361d-d550-c3ed3fd80e78,1990-09-25,,999-90-8743,S99940972,X46748595X,Mr.,Tad831,Les282,Schamberger479,,,M,white,nonhispanic,M,Acushnet  Massachusetts  US,620 Cronin Well Unit 37,Sandwich,Massachusetts,Barnstable County,25001,02563,41.7228318516671,-70.44616528175354,79222.46,33998.01,93286
5d2bd1cc-ce5b-5a15-85a1-fbf7c46c806f,1979-01-23,,999-16-2902,S99962698,X73542834X,Mr.,Lonnie913,Antione404,Hegmann834,,,M,black,nonhispanic,M,Cambridge  Massachusetts  US,234 Parisian Crossing Unit 1,Worcester,Massachusetts,Worcester County,25027,01604,42.32590398934983,-71.7873089767621,118298.11,4593.08,63224
dc9acf7c-7461-d0ff-a3f5-64fa1b77cb30,2006-11-09,,999-83-1596,S99947682,,Mr.,Shelby741,Eloy929,Berge125,,,,white,nonhispanic,M,Everett  Massachusetts  US,969 Moen Passage Apt 99,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.93796633609665,-70.97026390600874,63666.97,0.00,82501
58419e9c-3033-28bb-df36-c30b68f82997,2000-08-08,,999-69-4286,S99945567,X37098445X,Ms.,Hyo54,Anamaria46,Rowe323,,,,white,nonhispanic,F,Attleboro  Massachusetts  US,445 Greenholt Flat,Spencer,Massachusetts,Worcester County,25027,01562,42.28903970613637,-71.9579897346601,235280.29,171.90,56464
f69d4317-4ebc-d0c4-e68f-5252ae1b429e,1963-09-18,,999-71-1031,S99928587,X37298055X,Mr.,Reuben327,Malcolm243,Kemmer137,,,M,asian,nonhispanic,M,Newton  Massachusetts  US,342 Donnelly Estate Suite 95,Worcester,Massachusetts,Worcester County,25027,01602,42.257741453845824,-71.83743432110175,130725.36,61182.77,87199
99d263f7-e9f2-0b93-6943-0ed96a90d7bc,1987-10-23,,999-80-9328,S99951690,X20354997X,Ms.,Marisol435,Teresa94,Granado100,,,S,white,hispanic,F,Juarez  Chihuahua  MX,328 Lakin Junction Suite 69,Gloucester,Massachusetts,Essex County,25009,01930,42.60428089652346,-70.6797890437507,251675.44,432591.89,56860
6bb007b9-8692-0656-5d87-7fe7db858543,1969-09-04,,999-39-5191,S99939418,X6051982X,Mr.,Lesley194,Oliver401,Ondricka197,,,M,white,nonhispanic,M,Westford  Massachusetts  US,486 Kuvalis Corner,Dartmouth,Massachusetts,Bristol County,,00000,41.59370405558551,-70.92653199806662,141417.22,0.00,67797
f1bb1b85-8e14-8665-0af8-cf6fb25f9933,1973-12-15,,999-35-1759,S99937513,X24272854X,Ms.,Darlene91,Patty600,Hintz995,,,S,black,nonhispanic,F,Boxborough  Massachusetts  US,907 Hills Route Apt 10,Worcester,Massachusetts,Worcester County,25027,01606,42.28084465586417,-71.86175987959412,24109.44,1684649.66,14377
6e0dea40-e2fc-2370-075a-56cfae531f98,2000-11-20,,999-81-9999,S99920719,X85146879X,Ms.,Makeda237,,Zemlak964,,,,white,nonhispanic,F,Dedham  Massachusetts  US,1045 Rutherford Manor,Framingham,Massachusetts,Middlesex County,25017,01702,42.24754665751119,-71.46733857315525,62028.32,194478.35,831902
eed0e7bb-1dac-c49d-66eb-b0c2a6e32a0c,1976-12-08,,999-55-4267,S99984822,X82998624X,Ms.,Lilliana632,Shan714,Schumm995,,,S,white,nonhispanic,F,Weymouth  Massachusetts  US,889 Leuschke Rapid,Mansfield,Massachusetts,Bristol County,,00000,42.014684401359915,-71.21006323509725,145042.98,567554.52,65997
6c0ad5e9-e672-3406-3085-02538200daa8,1944-10-27,,999-90-1114,S99937545,X12605521X,Mr.,Javier97,Zack583,Gerlach374,,,D,white,nonhispanic,M,Boston  Massachusetts  US,171 Block Skyway,Yarmouth,Massachusetts,Barnstable County,,00000,41.6427342871349,-70.24141245758976,187637.29,135611.36,44233
902020e2-73d7-b0ab-51f5-07137486340f,2024-07-17,,999-29-3006,,,,Pablo44,,Weissnat378,,,,white,nonhispanic,M,Hanson  Massachusetts  US,326 Mueller Course Unit 64,Teaticket,Massachusetts,Barnstable County,25001,02536,41.59046338979295,-70.51821886990757,5349.97,0.00,287464
11ea9e54-1cf1-655e-1207-2de06969874a,1997-11-07,,999-18-1890,S99928145,X55516667X,Mrs.,Hue920,,Champlin946,,Ziemann98,M,white,hispanic,F,Boston  Massachusetts  US,414 Hand Branch,Boston,Massachusetts,Suffolk County,25025,02215,42.32531489376835,-71.05905774688155,8421.25,280061.28,5745
19b87c0d-b841-18cf-3cb1-7218e853b384,2001-06-01,,999-96-9662,S99920394,X86934785X,Mr.,Yong583,Darryl392,Paucek755,,,,asian,nonhispanic,M,Shanghai  Shanghai Municipality  CN,604 Cremin Byway Suite 35,Springfield,Massachusetts,Hampden County,25013,01107,42.104576590585154,-72.48944963046735,46261.37,41862.82,66726
64950a0b-a786-1f99-3c07-76299effbfd2,1985-11-07,,999-71-3007,S99919142,X26874454X,Mr.,Jerome176,,Stehr398,,,S,white,nonhispanic,M,Northfield  Massachusetts  US,733 Klein Forge,Springfield,Massachusetts,Hampden County,25013,01151,42.11520071226282,-72.48527880958513,6733.44,100092.18,3962
9f736313-9313-815f-e6d5-4e7f9e5d7e8e,1962-09-26,,999-35-5378,S99963882,X64777782X,Mrs.,Nelle766,Luis923,Paucek755,,Runolfsson901,W,white,nonhispanic,F,Chicopee  Massachusetts  US,343 Muller Well Apt 48,Peabody,Massachusetts,Essex County,25009,01940,42.56207610598779,-70.9565082370695,393821.56,849341.83,145439
19aaec98-0e39-87a2-7141-0b3885e88f7a,2016-11-10,,999-32-4127,,,,Man114,Quinton758,Hintz995,,,,white,nonhispanic,M,Plymouth  Massachusetts  US,254 Kessler Vista,West Stockbridge,Massachusetts,Berkshire County,,00000,42.33843013283282,-73.4196997541017,31135.50,2875.06,131045
ea923aa8-577e-21a3-c8ca-47472326e662,1982-06-26,,999-11-2242,S99950799,X17038793X,Mr.,Cyrus914,,Jaskolski867,,,S,white,nonhispanic,M,Whitman  Massachusetts  US,396 Blick Rue,Boston,Massachusetts,Suffolk County,25025,02163,42.385378909102194,-71.08453491166057,76554.05,94863.28,156256
33c23b76-6c80-cfa8-d836-43c198c4cd9e,1987-11-15,,999-50-9171,S99993967,X49662372X,Mrs.,Dulcie148,,Hills818,,Leuschke194,M,white,nonhispanic,F,Boston  Massachusetts  US,895 Homenick Hollow Suite 42,Mansfield,Massachusetts,Bristol County,,00000,42.003160601702405,-71.18933240944355,16799.79,680251.53,9234
148d5f62-4056-4e88-d999-af251eef9eef,1992-05-08,,999-31-8174,S99966953,X35451310X,Mrs.,Madlyn383,Rachele486,Auer97,,Schaefer657,M,white,nonhispanic,F,Boston  Massachusetts  US,628 Kunde Forge,Swampscott,Massachusetts,Essex County,25009,01907,42.44694743043733,-70.91188965521039,230402.44,386992.49,127979
2c35b5f8-b221-9e42-c5a2-6ae72598e125,1921-12-11,2001-09-22,999-75-8128,S99921948,X60564981X,Ms.,Maryanna659,Lenore883,Bayer639,,,S,asian,nonhispanic,F,Medford  Massachusetts  US,913 Miller Dale,Chesterfield,Massachusetts,Hampshire County,,00000,42.364455853191956,-72.85881821884037,1027601.83,369694.91,63514
eb9de5be-c75f-2e1c-c1c4-32e2f38a18df,2008-08-30,,999-73-4376,S99950971,,,Rey54,Gayle448,Swaniawski813,,,,white,nonhispanic,M,Holyoke  Massachusetts  US,407 Morar Glen Apt 5,West Springfield,Massachusetts,Hampden County,25013,01089,42.10999286813458,-72.6254234748247,26039.25,23510.52,147664
8fcba208-3cbc-150a-a1cd-391bba1167ad,1991-07-05,,999-11-5359,S99989804,X40321413X,Mrs.,Elva122,Chantell995,Turner526,,Gutmann970,M,white,nonhispanic,F,Amherst Center  Massachusetts  US,924 Dach Bay,Manchester-by-the-Sea,Massachusetts,Essex County,,00000,42.56661278661686,-70.80026571179825,189265.06,1275064.28,900723
8f65985d-f090-a703-440e-67de99fbc4e4,1993-07-13,,999-89-9198,S99910031,X47543452X,Ms.,Ludivina884,Kasandra729,Medhurst46,,,S,black,nonhispanic,F,Boston  Massachusetts  US,977 Wuckert Village,Boston,Massachusetts,Suffolk County,25025,02111,42.380367013188994,-71.04859137607552,215232.00,555372.26,40824
2474b3ff-db68-b836-9215-b947f832b0ca,1944-04-15,,999-26-3670,S99952198,X2011666X,Mr.,Seth414,Korey682,Turner526,,,M,white,nonhispanic,M,Boston  Massachusetts  US,612 Fisher Street,Boston,Massachusetts,Suffolk County,25025,02115,42.34636934683716,-71.0381712101792,26626.06,1143830.70,17645
ff599795-2599-2790-2ccc-dfed533d2062,2009-01-01,,999-16-9788,S99937092,,,Lilian665,Elois418,Von197,,,,white,nonhispanic,F,Cambridge  Massachusetts  US,1047 Ankunding Course Apt 6,Shrewsbury,Massachusetts,Worcester County,,00000,42.242025986371225,-71.70873651205298,3745.86,55770.66,20443
08a12ee7-a852-94d4-61fd-b2e16b209205,1992-08-12,,999-71-2136,S99939334,X21866012X,Mr.,Aron520,Sid118,Brekke496,,,M,white,nonhispanic,M,Acushnet  Massachusetts  US,568 Kunde Divide,Pembroke,Massachusetts,Plymouth County,,00000,42.10476327019438,-70.8519575113763,5998.37,84684.71,22006
0f07fc79-9416-3271-4532-326867da365c,1976-04-02,2022-11-12,999-14-6978,S99914023,X64892939X,Mrs.,Carylon722,Sharlene906,Hand679,,Stark857,W,asian,nonhispanic,F,Belchertown  Massachusetts  US,325 Casper Vale Apt 39,Boston,Massachusetts,Suffolk County,25025,02127,42.388883214253774,-71.03149244991802,1021224.89,339583.00,60736
f75caf9c-ba51-5e74-1461-a54b3d07b53f,1979-07-16,,999-37-1331,S99963657,X16972391X,Mr.,Abe604,Ernie189,Rogahn59,,,D,white,nonhispanic,M,Everett  Massachusetts  US,636 Rath Port,Westfield,Massachusetts,Hampden County,25013,01085,42.10599651152284,-72.70592526915966,200348.38,118077.79,50768
d42ce7a3-a910-ecbc-462a-b936cf055fa2,1960-01-22,2021-01-03,999-65-8577,S99957439,X8371994X,Mrs.,Johnny786,Charlene806,Hudson301,,Rodriguez71,M,white,hispanic,F,Chelmsford  Massachusetts  US,831 Greenholt Flat Apt 64,Salem,Massachusetts,Essex County,25009,01970,42.48005156889251,-70.85726638657246,30053.10,2002242.67,23001
ba467ad8-d126-8df0-f032-663a9a71e968,2005-07-09,,999-59-9990,S99916154,X28492309X,Mr.,William805,Curt84,Bartell116,,,,white,nonhispanic,M,Randolph  Massachusetts  US,855 Halvorson Key Suite 33,Monson,Massachusetts,Hampden County,,00000,42.06712610485943,-72.33979143604574,46672.93,4797.33,83936
2deee42b-bc97-11cf-e5c9-541193b6b840,2003-08-28,,999-17-5013,S99978214,X14944261X,Ms.,Verdie59,,Ebert178,,,,white,nonhispanic,F,Walpole  Massachusetts  US,768 Feil Vista Unit 37,Boston,Massachusetts,Suffolk County,25025,02135,42.38672860327998,-71.08193330206667,10104.75,916064.38,8099
d5dbf982-c0a6-d1a7-cb03-69ecf5d1079b,1942-06-01,2020-07-11,999-23-5516,S99999409,X51147724X,Mr.,Sung603,Gaston250,Hahn503,,,M,asian,nonhispanic,M,Watertown  Massachusetts  US,948 Mosciski Tunnel,Boston,Massachusetts,Suffolk County,25025,02111,42.36887232395819,-71.04375239532621,170751.27,149327.83,843634
a1ca0d37-09ab-c856-fa48-94be431798fa,1962-01-26,,999-87-8319,S99912786,X15665024X,Mr.,Charles364,Garland107,McGlynn426,,,M,white,nonhispanic,M,Wakefield  Massachusetts  US,579 McClure Station Unit 37,Marshfield,Massachusetts,Plymouth County,25023,02050,42.08797886602158,-70.66492225603207,536457.54,95666.60,82412
102ce685-32cd-8a9f-d42e-823daff4a9bd,1979-03-09,,999-69-8042,S99913527,X61099098X,Mr.,Romeo514,,Steuber698,,,M,white,nonhispanic,M,Dighton  Massachusetts  US,527 Hoeger Mews Suite 91,Newton,Massachusetts,Middlesex County,25017,02465,42.39852697360875,-71.24807973439542,11225.61,384832.31,5741
51a285b2-b4cc-88fa-34aa-a4c6e5726cfa,1974-03-02,,999-21-4506,S99994081,X73731337X,Ms.,Afton574,Wendie72,Little434,,,S,white,nonhispanic,F,Great Barrington  Massachusetts  US,472 Anderson Frontage road Apt 93,Cambridge,Massachusetts,Middlesex County,25017,02472,42.37245357618367,-71.0666634227379,328481.41,784127.02,414206
d003cf24-0222-c943-8343-c8f4a326b5bf,1970-08-15,,999-67-5286,S99971306,X35357795X,Mrs.,Renay451,,Mosciski958,,McDermott739,M,white,nonhispanic,F,Shelburne  Massachusetts  US,1042 Romaguera Walk Suite 20,Worcester,Massachusetts,Worcester County,25027,01583,42.31892873385687,-71.8341445510425,177705.25,814903.91,681384
6fa9346a-6047-63e4-5ea7-26a4a455932e,1960-01-22,,999-63-4646,S99934560,X15817246X,Mrs.,Lacey714,Dalia295,Little434,,Lindgren255,M,white,hispanic,F,North Attleborough  Massachusetts  US,147 Rolfson Road,Salem,Massachusetts,Essex County,25009,01970,42.48776003496224,-70.89442146083202,19149.53,1372712.02,23001
340bfc1c-7605-4c6e-dc6a-4b2de4189166,1921-12-11,2015-01-23,999-59-2224,S99946559,X68818933X,Mrs.,Gertrude228,Christine147,Miller503,,Wolff180,M,asian,nonhispanic,F,New Bedford  Massachusetts  US,1093 Cole Pathway Unit 69,Chesterfield,Massachusetts,Hampshire County,,00000,42.40647185014535,-72.83418713395078,1155159.05,721644.95,63514
8f37e882-5b8a-7057-d5c0-87e347c8f944,1976-04-02,,999-84-8612,S99922188,X7343833X,Mrs.,Altagracia629,Pandora807,O'Hara248,,Brekke496,M,asian,nonhispanic,F,Norfolk  Massachusetts  US,1094 Koepp Brook Unit 28,Boston,Massachusetts,Suffolk County,25025,02114,42.36155863654425,-71.15750156922095,663848.93,360786.15,60736
9c5fc104-ad4f-8ff4-29b6-52d84920036e,1966-09-02,,999-56-7661,S99929472,X50823409X,Mr.,Julius90,Elvin140,Halvorson124,,,M,white,nonhispanic,M,Brockton  Massachusetts  US,1024 Okuneva Trailer,Springfield,Massachusetts,Hampden County,25013,01106,42.11422275839617,-72.54626756131373,253759.16,516205.31,87999
075c319c-5d10-4b7a-df6f-ff3eec95feea,1973-12-28,,999-18-7605,S99942332,X68551737X,Mr.,Colin861,Erich201,Hand679,,,S,white,nonhispanic,M,Boston  Massachusetts  US,787 Rath Union Unit 18,Wilbraham,Massachusetts,Hampden County,25013,01095,42.13284700863688,-72.46898615416619,229453.11,175186.85,51748
bdd858f4-1a15-95ae-a945-147588d8e658,1921-12-11,1989-04-18,999-13-7187,S99918646,X64252709X,Ms.,Elinor7,Jestine4,Stehr398,,,S,asian,nonhispanic,F,Brewster  Massachusetts  US,324 Bode Row Suite 93,Chesterfield,Massachusetts,Hampshire County,,00000,42.37026714939016,-72.84597056814515,977614.09,382289.14,63514
b88db77e-1f45-8139-0b40-f87c17b239a3,1921-12-11,,999-20-9623,S99965268,X89506434X,Mrs.,Bernice532,Margret280,Boyle917,,Funk324,D,asian,nonhispanic,F,Winchester  Massachusetts  US,525 O'Conner Club Unit 10,Chesterfield,Massachusetts,Hampshire County,,00000,42.338108749355044,-72.82550212541776,490155.18,224869.26,63514
